thisN,thisTrialN,thisRepN,force_end_of_routine_if_pressed_5.keys,key_resp.keys,key_resp.corr,force_advance_2.keys,key_resp.rt,key_resp.duration,force_end_of_routine_if_pressed_2.keys,phase_loop.thisRepN,phase_loop.thisTrialN,phase_loop.thisN,phase_loop.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,info_loop.thisRepN,info_loop.thisTrialN,info_loop.thisN,info_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,exp_setting_logged,phase_0_name,phase_0_n_back_blocks,phase_0_trials_per_block,phase_0_num_blocks,phase_1_name,phase_1_n_back_blocks,phase_1_trials_per_block,phase_1_num_blocks,phase_2_name,phase_2_n_back_blocks,phase_2_trials_per_block,phase_2_num_blocks,phase_3_name,phase_3_n_back_blocks,phase_3_trials_per_block,phase_3_num_blocks,phase_4_name,phase_4_n_back_blocks,phase_4_trials_per_block,phase_4_num_blocks,phase_5_name,phase_5_n_back_blocks,phase_5_trials_per_block,phase_5_num_blocks,exp_num_phases,exp_iti_fixed,exp_iti_jitter_range,Information_about_block.started,text_2.started,force_advance.started,practice_indicator_sound.started,n_back_instructions.started,practice_indicator_sound.stopped,n_back_instructions.stopped,sound_to_match_if_0_back.started,sound_to_match_if_0_back.stopped,ir_zero_otherwise_press.started,text_2.stopped,ir_zero_otherwise_press.stopped,end_routine.started,press_to_continue_prompt.started,press_to_continue.started,press_to_continue_prompt.stopped,Information_about_block.stopped,info_loop.end_routine.keys,info_loop.end_routine.rt,info_loop.end_routine.duration,info_loop.force_advance.keys,Countdown.started,text_countdown.started,force_end_of_routine_if_pressed_5.started,Countdown.stopped,block.force_end_of_routine_if_pressed_5.keys,n_back_trial.started,Intro.started,sound_1.started,key_resp.started,force_advance_2.started,audio_trigger_sent,text_iti_fixation.started,Intro.stopped,sound_1.stopped,audio_end_trigger_sent,text_iti_fixation.stopped,n_back_trial.stopped,phase_name,phase_display_name,phase_number,is_practice,participant_id,session,date,absolute_block_number,block_number_in_phase,n_back_level,block_type,trials_per_block,total_blocks_in_phase,trial_number_overall,trial_number_in_block,scorable_trial_number,is_baseline_trial,current_stimulus,target_stimulus,stimulus_frequency_hz,trial_type,is_match_trial,response_key,response_type,reaction_time_ms,reaction_time_s,correct,accuracy_binary,performance_category,hit,incorrect_rejection,miss_no_response_on_target,correct_rejection,false_alarm,no_response_on_non_target,running_accuracy,total_correct_so_far,scorable_trials_so_far,trial_onset_time,previous_stimulus_n1,previous_frequency_n1,previous_stimulus_n2,previous_frequency_n2,previous_stimulus_n3,previous_frequency_n3,num_responses,all_response_keys,all_response_times,iti_duration,iti_fixed_component,iti_jitter_component,stimulus_duration,total_trial_duration,response_period,response_time_into_iti,trials.key_resp.keys,trials.key_resp.corr,trials.force_advance_2.keys,Feedback_accuracy_RT.started,fb.started,rt_fb.started,Feedback_accuracy_RT.stopped,trials.key_resp.rt,trials.key_resp.duration,block_summary,block_final_accuracy,block_n_back_level,block_total_scorable_trials,block_total_correct,block_total_hits,block_total_incorrect_rejection,block_total_miss_no_response_on_target,block_total_misses,block_total_false_alarms,block_total_correct_rejections,block_total_no_response_on_non_target,block_hit_rate,block_false_alarm_rate,block_d_prime,Feedback_block.started,fb_2.started,force_end_of_routine_if_pressed_2.started,fb_sound.started,Feedback_block.stopped,block.force_end_of_routine_if_pressed_2.keys,fb_sound.stopped,text_countdown.stopped,exp_finished.started,text_instr.started,thank_you.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
29,0,29,None,['left'],1,None,[0.484746708010789],[0.12913966696942225],,3,0,3,0,0,0,0,0,,,,,29,0,29,0,355.69674720801413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.69354020798346,355.69674720801413,355.70650183369094,355.69674720801413,355.69674720801413,True,356.43985737499315,356.44456237502163,356.4731898329919,True,357.6779916670057,357.6805732920184,main_2back,Main 2-back,4,0,149174_J_1.25,001,2026-02-04_14h28.18.687,4,1,2,2_back,60,1,30,30,28,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,484.75,0.4847,1,True,correct_rejection,0,0,0,1,0,0,0.9643,27,28,1.987663584004622,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,484.75,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['left'],1,None,357.68310750002274,357.6898023330141,357.6898023330141,357.92524879198754,[0.484746708010789],[0.12913966696942225],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
30,0,30,None,['left'],1,None,[0.9811269590281881],[0.09954662498785183],,3,0,3,0,0,0,0,0,,,,,30,0,30,0,357.92982187500456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.92701037501683,357.92982187500456,357.93981062469925,357.92982187500456,357.92982187500456,True,358.6731531670084,358.67813229199965,358.7064657920273,True,359.91078754200134,359.91351816698443,main_2back,Main 2-back,4,0,149174_J_1.25,001,2026-02-04_14h28.18.687,4,1,2,2_back,60,1,31,31,29,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,981.13,0.9811,1,True,correct_rejection,0,0,0,1,0,0,0.9655,28,29,1.9871638339827769,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,981.13,1.25,1.25,0.0,0.75,2.0,during_iti,0.2311,['left'],1,None,359.9160749579896,359.9231734580244,359.9231734580244,360.1584705830319,[0.9811269590281881],[0.09954662498785183],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
31,0,31,None,['left'],1,None,[0.8472883750218898],[0.1289227909874171],,3,0,3,0,0,0,0,0,,,,,31,0,31,0,360.16316412499873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.16018879198236,360.16316412499873,360.17314904166074,360.16316412499873,360.16316412499873,True,360.90664987498894,360.91109470801894,360.93977033300325,True,362.14505229203496,362.1475739580346,main_2back,Main 2-back,4,0,149174_J_1.25,001,2026-02-04_14h28.18.687,4,1,2,2_back,60,1,32,32,30,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,847.29,0.8473,1,True,correct_rejection,0,0,0,1,0,0,0.9667,29,30,1.988251874980051,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,847.29,1.25,1.25,0.0,0.75,2.0,during_iti,0.0973,['left'],1,None,362.1501517079887,362.15661970799556,362.15661970799556,362.39193929202156,[0.8472883750218898],[0.1289227909874171],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
32,0,32,None,['right'],0,None,[1.0009981670300476],[0.1636419579735957],,3,0,3,0,0,0,0,0,,,,,32,0,32,0,362.39674275001744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.39374941703863,362.39674275001744,362.4065277086959,362.39674275001744,362.39674275001744,True,363.1398518329952,363.1444991250173,363.1732552080066,True,364.37765045801643,364.38040170801105,main_2back,Main 2-back,4,0,149174_J_1.25,001,2026-02-04_14h28.18.687,4,1,2,2_back,60,1,33,33,31,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,right,target_response,1001.0,1.001,0,False,false_alarm,0,0,0,0,1,0,0.9355,29,31,1.987395167001523,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,1001.0,1.25,1.25,0.0,0.75,2.0,during_iti,0.251,['right'],0,None,364.38422641699435,364.3895720419823,364.3895720419823,364.6253126669908,[1.0009981670300476],[0.1636419579735957],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
33,0,33,None,['left'],1,None,[1.1356060830294155],[0.10438479197910056],,3,0,3,0,0,0,0,0,,,,,33,0,33,0,364.6300422080094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.62711358303204,364.6300422080094,364.6399019587009,364.6300422080094,364.6300422080094,True,365.373105375038,365.37856729200576,365.4064311250113,True,366.611512708012,366.61407995800255,main_2back,Main 2-back,4,0,149174_J_1.25,001,2026-02-04_14h28.18.687,4,1,2,2_back,60,1,34,34,32,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,1135.61,1.1356,1,True,correct_rejection,0,0,0,1,0,0,0.9375,30,32,1.9878294579684734,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,1135.61,1.25,1.25,0.0,0.75,2.0,during_iti,0.3856,['left'],1,None,366.61747254198417,366.62311612500343,366.62311612500343,366.85875141702127,[1.1356060830294155],[0.10438479197910056],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
34,0,34,None,['right'],1,None,[0.6902015840169042],[0.13551449996884912],,3,0,3,0,0,0,0,0,,,,,34,0,34,0,366.8633747920394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.8604031249997,366.8633747920394,366.87325037469077,366.8633747920394,366.8633747920394,True,367.6065702920314,367.6112356670201,367.63980691699544,True,368.84446912503336,368.8471297080396,main_2back,Main 2-back,4,0,149174_J_1.25,001,2026-02-04_14h28.18.687,4,1,2,2_back,60,1,35,35,33,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,690.2,0.6902,1,True,hit,1,0,0,0,0,0,0.9394,31,33,1.9873060840182006,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,690.2,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['right'],1,None,368.84933645802084,368.85649020801065,368.85649020801065,369.09175033302745,[0.6902015840169042],[0.13551449996884912],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
35,0,35,None,['right'],1,None,[0.6319552080240101],[0.1242633750080131],,3,0,3,0,0,0,0,0,,,,,35,0,35,0,369.09640241699526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.0934479580028,369.09640241699526,369.10639233369534,369.09640241699526,369.09640241699526,True,369.83987291698577,369.8449874999933,369.87329604203114,True,371.0780398329953,371.0806507919915,main_2back,Main 2-back,4,0,149174_J_1.25,001,2026-02-04_14h28.18.687,4,1,2,2_back,60,1,36,36,34,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,target,True,right,target_response,631.96,0.632,1,True,hit,1,0,0,0,0,0,0.9412,32,34,1.9879344580112956,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,631.96,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['right'],1,None,371.08298908302095,371.08975562499836,371.08975562499836,371.3253637920134,[0.6319552080240101],[0.1242633750080131],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
36,0,36,None,['right'],1,None,[0.676376125018578],[0.13763537496561185],,3,0,3,0,0,0,0,0,,,,,36,0,36,0,371.32991933298763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.32706079201307,371.32991933298763,371.3399154996771,371.32991933298763,371.32991933298763,True,372.07314816699363,372.07810049998807,372.1064947920386,True,373.3111908750143,373.3139153330121,main_2back,Main 2-back,4,0,149174_J_1.25,001,2026-02-04_14h28.18.687,4,1,2,2_back,60,1,37,37,35,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,676.38,0.6764,1,True,hit,1,0,0,0,0,0,0.9429,33,35,1.9874605829827487,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,676.38,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['right'],1,None,373.3162689169985,373.3231043749838,373.3231043749838,373.55856462498195,[0.676376125018578],[0.13763537496561185],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
37,0,37,None,['left'],1,None,[0.9044027499621734],[0.11628579103853554],,3,0,3,0,0,0,0,0,,,,,37,0,37,0,373.5646811670158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.5615514999954,373.5646811670158,373.57320758368974,373.5646811670158,373.5646811670158,True,374.3065359580214,374.31153758300934,374.3397687920369,True,375.5448800000013,375.5474193749833,main_2back,Main 2-back,4,0,149174_J_1.25,001,2026-02-04_14h28.18.687,4,1,2,2_back,60,1,38,38,36,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,904.4,0.9044,1,True,correct_rejection,0,0,0,1,0,0,0.9444,34,36,1.987965708016418,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,904.4,1.25,1.25,0.0,0.75,2.0,during_iti,0.1544,['left'],1,None,375.5497043330106,375.55643975001294,375.55643975001294,375.79273112502415,[0.9044027499621734],[0.11628579103853554],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
38,0,38,None,['right'],0,None,[0.7301322079729289],[0.17545999999856576],,3,0,3,0,0,0,0,0,,,,,38,0,38,0,375.79787875001784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.7943261670298,375.79787875001784,375.80663920869506,375.79787875001784,375.79787875001784,True,376.53977650002344,376.5459043330047,376.57327983301366,True,377.7779074170394,377.7804627500009,main_2back,Main 2-back,4,0,149174_J_1.25,001,2026-02-04_14h28.18.687,4,1,2,2_back,60,1,39,39,37,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,right,target_response,730.13,0.7301,0,False,false_alarm,0,0,0,0,1,0,0.9189,34,37,1.9867837500059977,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,730.13,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['right'],0,None,377.7837682500249,377.7898441249854,377.7898441249854,378.02538129198365,[0.7301322079729289],[0.17545999999856576],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
39,0,39,None,['right'],0,None,[0.7395543330349028],[0.12816070899134502],,3,0,3,0,0,0,0,0,,,,,39,0,39,0,378.0300399999833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.02697041700594,378.0300399999833,378.03988383367346,378.0300399999833,378.0300399999833,True,378.7731850830023,378.77818374999333,378.8064842080348,True,380.0115013750037,380.01388675003545,main_2back,Main 2-back,4,0,149174_J_1.25,001,2026-02-04_14h28.18.687,4,1,2,2_back,60,1,40,40,38,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,right,target_response,739.55,0.7396,0,False,false_alarm,0,0,0,0,1,0,0.8947,34,38,1.9877043750020675,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,739.55,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['right'],0,None,380.0160843330086,380.02313658298226,380.02313658298226,380.2585155420238,[0.7395543330349028],[0.12816070899134502],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
40,0,40,None,['right'],0,None,[0.9085523750400171],[0.10019629198359326],,3,0,3,0,0,0,0,0,,,,,40,0,40,0,380.26306475000456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.26023687503766,380.26306475000456,380.2731813746543,380.26306475000456,380.26306475000456,True,381.0064093330293,381.0064093330293,381.0398687500274,True,382.24478012503823,382.2473355419934,main_2back,Main 2-back,4,0,149174_J_1.25,001,2026-02-04_14h28.18.687,4,1,2,2_back,60,1,41,41,39,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,right,target_response,908.55,0.9086,0,False,false_alarm,0,0,0,0,1,0,0.8718,34,39,1.9878977499902248,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,908.55,1.25,1.25,0.0,0.75,2.0,during_iti,0.1586,['right'],0,None,382.2496529580094,382.2564588750247,382.2564588750247,382.4919270420214,[0.9085523750400171],[0.10019629198359326],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
41,0,41,None,['right'],0,None,[0.7744737080065534],[0.12882283295039088],,3,0,3,0,0,0,0,0,,,,,41,0,41,0,382.4964626249857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.4936179170036,382.4964626249857,382.50658491667514,382.4964626249857,382.4964626249857,True,383.23976312502054,383.24476587498793,383.273105625005,True,384.4777639579843,384.48055254202336,main_2back,Main 2-back,4,0,149174_J_1.25,001,2026-02-04_14h28.18.687,4,1,2,2_back,60,1,42,42,40,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,right,target_response,774.47,0.7745,0,False,false_alarm,0,0,0,0,1,0,0.85,34,40,1.9875656250515021,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,774.47,1.25,1.25,0.0,0.75,2.0,during_iti,0.0245,['right'],0,None,384.4828843330033,384.4897797080339,384.4897797080339,384.72523029200966,[0.7744737080065534],[0.12882283295039088],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
42,0,42,None,['right'],0,None,[0.9564453750499524],[0.1326407499727793],,3,0,3,0,0,0,0,0,,,,,42,0,42,0,384.72973075002665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.726930792036,384.72973075002665,384.7398490416856,384.72973075002665,384.72973075002665,True,385.47307745803846,385.4780775420368,385.5064806250157,True,386.7110020830296,386.71372916700784,main_2back,Main 2-back,4,0,149174_J_1.25,001,2026-02-04_14h28.18.687,4,1,2,2_back,60,1,43,43,41,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,right,target_response,956.45,0.9564,0,False,false_alarm,0,0,0,0,1,0,0.8293,34,41,1.9873932090122253,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,956.45,1.25,1.25,0.0,0.75,2.0,during_iti,0.2064,['right'],0,None,386.716085083026,386.7231331670191,386.7231331670191,386.9586247500265,[0.9564453750499524],[0.1326407499727793],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
43,0,43,None,['left'],0,None,[1.383269999991171],[0.10472912504337728],,3,0,3,0,0,0,0,0,,,,,43,0,43,0,386.9633388330112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.9603287500213,386.9633388330112,386.9732409587052,386.9633388330112,386.9633388330112,True,387.7064130420331,387.71179687499534,387.7398506249883,True,388.9447284580092,388.94729816698236,main_2back,Main 2-back,4,0,149174_J_1.25,001,2026-02-04_14h28.18.687,4,1,2,2_back,60,1,44,44,42,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,target,True,left,non_target_response,1383.27,1.3833,0,False,incorrect_rejection,0,1,0,0,0,0,0.8095,34,42,1.9877823750139214,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,1383.27,1.25,1.25,0.0,0.75,2.0,during_iti,0.6333,['left'],0,None,388.949604250025,388.95661758299684,388.95661758299684,389.19187895802315,[1.383269999991171],[0.10472912504337728],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
44,0,44,None,['left'],1,None,[0.8980160829960369],[0.13597370899515226],,3,0,3,0,0,0,0,0,,,,,44,0,44,0,389.196422833018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.193536708015,389.196422833018,389.20651716669477,389.196422833018,389.196422833018,True,389.9399292499875,389.9445430000196,389.97314637503587,True,391.1770588750369,391.17985304200556,main_2back,Main 2-back,4,0,149174_J_1.25,001,2026-02-04_14h28.18.687,4,1,2,2_back,60,1,45,45,43,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,898.02,0.898,1,True,correct_rejection,0,0,0,1,0,0,0.814,35,43,1.986806541972328,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,898.02,1.25,1.25,0.0,0.75,2.0,during_iti,0.148,['left'],1,None,391.18325945799006,391.18986174999736,391.18986174999736,391.42528199998196,[0.8980160829960369],[0.13597370899515226],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
