thisN,thisTrialN,thisRepN,force_end_of_routine_if_pressed_5.keys,key_resp.keys,key_resp.corr,force_advance_2.keys,key_resp.rt,key_resp.duration,force_end_of_routine_if_pressed_2.keys,phase_loop.thisRepN,phase_loop.thisTrialN,phase_loop.thisN,phase_loop.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,info_loop.thisRepN,info_loop.thisTrialN,info_loop.thisN,info_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,exp_setting_logged,phase_0_name,phase_0_n_back_blocks,phase_0_trials_per_block,phase_0_num_blocks,phase_1_name,phase_1_n_back_blocks,phase_1_trials_per_block,phase_1_num_blocks,phase_2_name,phase_2_n_back_blocks,phase_2_trials_per_block,phase_2_num_blocks,phase_3_name,phase_3_n_back_blocks,phase_3_trials_per_block,phase_3_num_blocks,phase_4_name,phase_4_n_back_blocks,phase_4_trials_per_block,phase_4_num_blocks,phase_5_name,phase_5_n_back_blocks,phase_5_trials_per_block,phase_5_num_blocks,exp_num_phases,exp_iti_fixed,exp_iti_jitter_range,Information_about_block.started,text_2.started,force_advance.started,practice_indicator_sound.started,n_back_instructions.started,practice_indicator_sound.stopped,sound_to_match_if_0_back.started,sound_to_match_if_0_back.stopped,ir_zero_otherwise_press.started,ir_zero_otherwise_press.stopped,text_2.stopped,n_back_instructions.stopped,end_routine.started,press_to_continue_prompt.started,press_to_continue.started,Information_about_block.stopped,info_loop.end_routine.keys,info_loop.end_routine.rt,info_loop.end_routine.duration,info_loop.force_advance.keys,Countdown.started,text_countdown.started,force_end_of_routine_if_pressed_5.started,Countdown.stopped,block.force_end_of_routine_if_pressed_5.keys,n_back_trial.started,Intro.started,sound_1.started,key_resp.started,force_advance_2.started,audio_trigger_sent,text_iti_fixation.started,Intro.stopped,sound_1.stopped,audio_end_trigger_sent,text_iti_fixation.stopped,n_back_trial.stopped,phase_name,phase_display_name,phase_number,is_practice,participant_id,session,date,absolute_block_number,block_number_in_phase,n_back_level,block_type,trials_per_block,total_blocks_in_phase,trial_number_overall,trial_number_in_block,scorable_trial_number,is_baseline_trial,current_stimulus,target_stimulus,stimulus_frequency_hz,trial_type,is_match_trial,response_key,response_type,reaction_time_ms,reaction_time_s,correct,accuracy_binary,performance_category,hit,incorrect_rejection,miss_no_response_on_target,correct_rejection,false_alarm,no_response_on_non_target,running_accuracy,total_correct_so_far,scorable_trials_so_far,trial_onset_time,previous_stimulus_n1,previous_frequency_n1,previous_stimulus_n2,previous_frequency_n2,previous_stimulus_n3,previous_frequency_n3,num_responses,all_response_keys,all_response_times,iti_duration,iti_fixed_component,iti_jitter_component,stimulus_duration,total_trial_duration,response_period,response_time_into_iti,trials.key_resp.keys,trials.key_resp.corr,trials.force_advance_2.keys,Feedback_accuracy_RT.started,fb.started,rt_fb.started,Feedback_accuracy_RT.stopped,trials.key_resp.rt,trials.key_resp.duration,block_summary,block_final_accuracy,block_n_back_level,block_total_scorable_trials,block_total_correct,block_total_hits,block_total_incorrect_rejection,block_total_miss_no_response_on_target,block_total_misses,block_total_false_alarms,block_total_correct_rejections,block_total_no_response_on_non_target,block_hit_rate,block_false_alarm_rate,block_d_prime,Feedback_block.started,fb_2.started,force_end_of_routine_if_pressed_2.started,fb_sound.started,fb_sound.stopped,Feedback_block.stopped,block.force_end_of_routine_if_pressed_2.keys,text_countdown.stopped,exp_finished.started,text_instr.started,thank_you.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
55,0,55,None,['right'],1,None,[0.538641833991278],[0.15002595796249807],,1,0,1,0,0,0,0,0,,,,,55,0,55,0,210.12788079102756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.1191810410237,210.12788079102756,210.13175320771214,210.12788079102756,210.12788079102756,True,210.86121241602814,210.86608566599898,210.89451345801353,True,212.5988909160369,212.61356658302248,main_2back,Main 2-back,2,0,462892_s_1.75,001,2026-02-05_15h27.32.577,2,1,2,2_back,60,1,56,56,54,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,target,True,right,target_response,538.64,0.5386,1,True,hit,1,0,0,0,0,0,0.9259,50,54,2.4953711249982007,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,538.64,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,212.6159067080007,212.61882691603387,212.61882691603387,212.85147166601382,[0.538641833991278],[0.15002595796249807],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
56,0,56,None,['right'],1,None,[1.0383647920098156],[0.09979504201328382],,1,0,1,0,0,0,0,0,,,,,56,0,56,0,212.8609670830192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.85317587503232,212.8609670830192,212.86591608269762,212.8609670830192,212.8609670830192,True,213.59930195804918,213.59930195804918,213.62781100004213,True,215.34450125001604,215.34706650004955,main_2back,Main 2-back,2,0,462892_s_1.75,001,2026-02-05_15h27.32.577,2,1,2,2_back,60,1,57,57,55,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,1038.36,1.0384,1,True,hit,1,0,0,0,0,0,0.9273,51,55,2.4947794590261765,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,1038.36,1.75,1.75,0.0,0.75,2.5,during_iti,0.2884,['right'],1,None,215.34958000003826,215.35272200003965,215.35272200003965,215.58604112500325,[1.0383647920098156],[0.09979504201328382],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
57,0,57,None,['left'],1,None,[1.2723182499757968],[0.1410561249940656],,1,0,1,0,0,0,0,0,,,,,57,0,57,0,215.59459108300507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.5878229580121,215.59459108300507,215.6002367917138,215.59459108300507,215.59459108300507,True,216.33290716604097,216.33290716604097,216.36651312501635,True,218.0778147079982,218.08033941604663,main_2back,Main 2-back,2,0,462892_s_1.75,001,2026-02-05_15h27.32.577,2,1,2,2_back,60,1,58,58,56,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,1272.32,1.2723,1,True,correct_rejection,0,0,0,1,0,0,0.9286,52,56,2.4934127500164323,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,1272.32,1.75,1.75,0.0,0.75,2.5,during_iti,0.5223,['left'],1,None,218.08277437504148,218.08603100001346,218.08603100001346,218.3179170830408,[1.2723182499757968],[0.1410561249940656],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
58,0,58,None,['left'],1,None,[0.9878400419838727],[0.1004035830264911],,1,0,1,0,0,0,0,0,,,,,58,0,58,0,218.32771879102802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.3211955410079,218.32771879102802,218.3323117076691,218.32771879102802,218.32771879102802,True,219.06649650004692,219.06649650004692,219.09451175003778,True,220.81109366600867,220.8139943330316,main_2back,Main 2-back,2,0,462892_s_1.75,001,2026-02-05_15h27.32.577,2,1,2,2_back,60,1,59,59,57,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,987.84,0.9878,1,True,correct_rejection,0,0,0,1,0,0,0.9298,53,57,2.494859082973562,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,987.84,1.75,1.75,0.0,0.75,2.5,during_iti,0.2378,['left'],1,None,220.816221999994,220.81944791600108,220.81944791600108,221.05213374999585,[0.9878400419838727],[0.1004035830264911],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
59,0,59,None,['left'],1,None,[0.9233997080009431],[0.1161670419969596],,1,0,1,0,0,0,0,0,,,,,59,0,59,0,221.06093683303334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.05455333302962,221.06093683303334,221.06602020771632,221.06093683303334,221.06093683303334,True,221.79926333302865,221.79926333302865,221.8278096660506,True,223.55476962501416,223.54827825003304,main_2back,Main 2-back,2,0,462892_s_1.75,001,2026-02-05_15h27.32.577,2,1,2,2_back,60,1,60,60,58,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,923.4,0.9234,1,True,correct_rejection,0,0,0,1,0,0,0.931,54,58,2.4947679999750108,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,923.4,1.75,1.75,0.0,0.75,2.5,during_iti,0.1734,['left'],1,None,223.55099975003395,223.55476962501416,223.55476962501416,223.78529925004113,[0.9233997080009431],[0.1161670419969596],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
60,0,60,None,['left'],1,None,[1.121068541018758],[0.12161337496945634],,1,0,1,0,0,0,0,0,,,,,60,0,60,0,223.79450375004672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.786998666008,223.79450375004672,223.79960637470165,223.79450375004672,223.79450375004672,True,224.53260974999284,224.53260974999284,224.56096025003353,True,226.2778255410376,226.28035004099365,main_2back,Main 2-back,2,0,462892_s_1.75,001,2026-02-05_15h27.32.577,2,1,2,2_back,60,1,61,61,59,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,1121.07,1.1211,1,True,correct_rejection,0,0,0,1,0,0,0.9322,55,59,2.494207624986302,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,1121.07,1.75,1.75,0.0,0.75,2.5,during_iti,0.3711,['left'],1,None,226.28272800002014,226.28576729103224,226.28576729103224,226.51775604102295,[1.121068541018758],[0.12161337496945634],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
61,0,61,None,['left'],1,None,[1.3463028340484016],[0.1244584159576334],,1,0,1,0,0,0,0,0,,,,,61,0,61,0,226.5278074160451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.52095212502172,226.5278074160451,226.53218587470863,226.5278074160451,226.5278074160451,True,227.26626787503483,227.26626787503483,227.2944580000476,True,229.01942454103846,229.01350508304313,main_2back,Main 2-back,2,0,462892_s_1.75,001,2026-02-05_15h27.32.577,2,1,2,2_back,60,1,62,62,60,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,1346.3,1.3463,1,True,correct_rejection,0,0,0,1,0,0,0.9333,56,60,2.4949247500044294,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,1346.3,1.75,1.75,0.0,0.75,2.5,during_iti,0.5963,['left'],1,None,229.01624374999665,229.01942454103846,229.01942454103846,229.25212887499947,[1.3463028340484016],[0.1244584159576334],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
0,0,0,None,,,,,,None,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_2back,Main 2-back,,0,,001,2026-02-05_15h27.32.577,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.9333,2,60,56,17,3,0,3,1,39,0,0.85,0.025,2.9964,229.28027304104762,229.28419683303218,229.28419683303218,229.28318874934536,232.68236075004097,234.2466195000452,None,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
1,0,1,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2026-02-05_15h27.32.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
0,0,0,None,['right'],0,None,[1.5906940000131726],[0.13266354199731722],,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250.0363386660465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.28534629102796,234.28921429102775,234.28921429102775,234.2944112499943,236.54892937466892,236.56097683304688,244.04881124967167,244.79442004102748,244.8494989167123,247.34436220803764,246.0322655410273,244.02782195800683,248.29451204102952,248.29881387466256,248.29451204102952,249.03629125002772,right,0.5875739160110243,0.15063762495992705,None,249.04141354101012,249.06140575004974,249.06140575004974,250.030119166011,None,250.0331980829942,250.0363386660465,250.04448170768254,250.0363386660465,250.0363386660465,True,250.77784008299932,250.78251112502767,250.81112004100578,True,252.5156852080254,252.51856712502195,practice_0back,Practice 0-back,3,0,462892_s_1.75,001,2026-02-05_15h27.32.577,3,1,0,0_back,5,1,1,1,1,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,right,target_response,1590.69,1.5907,0,False,false_alarm,0,0,0,0,1,0,0.0,0,1,2.4872857080190443,N/A,N/A,N/A,N/A,N/A,N/A,1,right,1590.69,1.75,1.75,0.0,0.75,2.5,during_iti,0.8407,['right'],0,None,252.52750537503744,252.5322174160392,252.5322174160392,252.76327708299505,[1.5906940000131726],[0.13266354199731722],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
1,0,1,None,['left'],1,None,[1.2293251659721136],[0.11797029204899445],,2,0,2,0,0,0,0,0,,,,,1,0,1,0,252.77016020804876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.76687383302487,252.77016020804876,252.7778892496756,252.77016020804876,252.77016020804876,True,253.5111074160086,253.5164281250327,253.54443125001853,True,255.2498104160186,255.25238050002372,practice_0back,Practice 0-back,3,0,462892_s_1.75,001,2026-02-05_15h27.32.577,3,1,0,0_back,5,1,2,2,2,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,1229.33,1.2293,1,True,correct_rejection,0,0,0,1,0,0,0.5,1,2,2.488313957990613,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,N/A,N/A,N/A,N/A,1,left,1229.33,1.75,1.75,0.0,0.75,2.5,during_iti,0.4793,['left'],1,None,255.26115095801651,255.26668641599827,255.26668641599827,255.49670687504113,[1.2293251659721136],[0.11797029204899445],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
2,0,2,None,['left'],1,None,[1.4318103339755908],[0.08363000000827014],,2,0,2,0,0,0,0,0,,,,,2,0,2,0,255.501924665994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.49861708300887,255.501924665994,255.5111940826794,255.501924665994,255.501924665994,True,256.244545708003,256.2493806250277,256.277843916032,True,257.98255191603675,257.9855220830068,practice_0back,Practice 0-back,3,0,462892_s_1.75,001,2026-02-05_15h27.32.577,3,1,0,0_back,5,1,3,3,3,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,1431.81,1.4318,1,True,correct_rejection,0,0,0,1,0,0,0.6667,2,3,2.487493542023003,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,N/A,N/A,1,left,1431.81,1.75,1.75,0.0,0.75,2.5,during_iti,0.6818,['left'],1,None,257.9894493330503,257.9938762910315,257.9938762910315,258.23002491600346,[1.4318103339755908],[0.08363000000827014],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
3,0,3,None,['left'],0,None,[1.067463624989614],[0.09926695900503546],,2,0,2,0,0,0,0,0,,,,,3,0,3,0,258.23691983299796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2330979160033,258.23691983299796,258.24444879166936,258.23691983299796,258.23691983299796,True,258.9778351660352,258.9827113750507,259.0111920830095,True,260.7148553750012,260.7172698749928,practice_0back,Practice 0-back,3,0,462892_s_1.75,001,2026-02-05_15h27.32.577,3,1,0,0_back,5,1,4,4,4,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,left,non_target_response,1067.46,1.0675,0,False,incorrect_rejection,0,1,0,0,0,0,0.5,2,4,2.486451417033095,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,1067.46,1.75,1.75,0.0,0.75,2.5,during_iti,0.3175,['left'],0,None,260.7221350000473,260.7274810410454,260.7274810410454,260.9599672910408,[1.067463624989614],[0.09926695900503546],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
4,0,4,None,['left'],1,None,[1.2890720409923233],[0.10441729199374095],,2,0,2,0,0,0,0,0,,,,,4,0,4,0,260.96619720803574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.96242958301445,260.96619720803574,260.97372212470896,260.96619720803574,260.96619720803574,True,261.71084020804847,261.71084020804847,261.8611669160309,True,263.45818641601363,263.4469353330205,practice_0back,Practice 0-back,3,0,462892_s_1.75,001,2026-02-05_15h27.32.577,3,1,0,0_back,5,1,5,5,5,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,1289.07,1.2891,1,True,correct_rejection,0,0,0,1,0,0,0.6,3,5,2.4860969170113094,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,1289.07,1.75,1.75,0.0,0.75,2.5,during_iti,0.5391,['left'],1,None,263.4549543330213,263.45818641601363,263.45818641601363,263.68523237504996,[1.2890720409923233],[0.10441729199374095],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
0,0,0,None,,,,,,None,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,practice_0back,Practice 0-back,,0,,001,2026-02-05_15h27.32.577,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.6,0,5,3,0,1,0,1,1,3,0,0.0,0.25,-1.6519,263.7125936250086,263.71659337502206,263.71659337502206,263.7163824993263,,268.6800953330239,None,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
2,0,2,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2026-02-05_15h27.32.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
0,0,0,None,['left'],1,None,[0.6222552499966696],[0.1338134579709731],,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,286.76043712504907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.75888641603524,268.7632569160196,268.7632569160196,268.76108641633374,272.9940399166701,272.54407029104186,280.49403691670545,281.2350562910433,281.2940192077115,283.78486545803025,280.5106768330443,280.4773702500388,284.7316290830495,284.7440717917091,284.7316290830495,285.7639391249977,right,0.8879987500258721,0.13830129097914323,None,285.7690434580436,285.7712386660278,285.7712386660278,286.7524958330323,None,286.7556467500399,286.76043712504907,286.7669108746961,286.76043712504907,286.76043712504907,True,287.5000351250055,287.5000351250055,287.53274716599844,True,289.2443202499999,289.24656595801935,main_0back,Main 0-back,4,0,462892_s_1.75,001,2026-02-05_15h27.32.577,4,1,0,0_back,60,1,1,1,1,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,622.26,0.6223,1,True,correct_rejection,0,0,0,1,0,0,1.0,1,1,2.4933850420056842,N/A,N/A,N/A,N/A,N/A,N/A,1,left,622.26,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,289.2490667499951,289.2520015000482,289.2520015000482,289.4841638330254,[0.6222552499966696],[0.1338134579709731],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
1,0,1,None,['left'],1,None,[0.7446703749592416],[0.12044579203939065],,3,0,3,0,0,0,0,0,,,,,1,0,1,0,289.4944110000506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.4859145000228,289.4944110000506,289.49859062466226,289.4944110000506,289.4944110000506,True,290.2278389999992,290.2326097910409,290.2605325829936,True,291.96564229100477,291.98011750000296,main_0back,Main 0-back,4,0,462892_s_1.75,001,2026-02-05_15h27.32.577,4,1,0,0_back,60,1,2,2,2,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,744.67,0.7447,1,True,correct_rejection,0,0,0,1,0,0,1.0,2,2,2.495195124996826,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,N/A,N/A,N/A,N/A,1,left,744.67,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,291.98330137500307,291.9862650000141,291.9862650000141,292.21836729103234,[0.7446703749592416],[0.12044579203939065],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
