thisN,thisTrialN,thisRepN,force_end_of_routine_if_pressed_5.keys,key_resp.keys,key_resp.corr,force_advance_2.keys,key_resp.rt,key_resp.duration,force_end_of_routine_if_pressed_2.keys,phase_loop.thisRepN,phase_loop.thisTrialN,phase_loop.thisN,phase_loop.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,info_loop.thisRepN,info_loop.thisTrialN,info_loop.thisN,info_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,exp_setting_logged,phase_0_name,phase_0_n_back_blocks,phase_0_trials_per_block,phase_0_num_blocks,phase_1_name,phase_1_n_back_blocks,phase_1_trials_per_block,phase_1_num_blocks,phase_2_name,phase_2_n_back_blocks,phase_2_trials_per_block,phase_2_num_blocks,phase_3_name,phase_3_n_back_blocks,phase_3_trials_per_block,phase_3_num_blocks,phase_4_name,phase_4_n_back_blocks,phase_4_trials_per_block,phase_4_num_blocks,phase_5_name,phase_5_n_back_blocks,phase_5_trials_per_block,phase_5_num_blocks,exp_num_phases,exp_iti_fixed,exp_iti_jitter_range,Information_about_block.started,text_2.started,force_advance.started,practice_indicator_sound.started,n_back_instructions.started,practice_indicator_sound.stopped,sound_to_match_if_0_back.started,sound_to_match_if_0_back.stopped,ir_zero_otherwise_press.started,ir_zero_otherwise_press.stopped,text_2.stopped,n_back_instructions.stopped,end_routine.started,press_to_continue_prompt.started,press_to_continue.started,Information_about_block.stopped,info_loop.end_routine.keys,info_loop.end_routine.rt,info_loop.end_routine.duration,info_loop.force_advance.keys,Countdown.started,text_countdown.started,force_end_of_routine_if_pressed_5.started,Countdown.stopped,block.force_end_of_routine_if_pressed_5.keys,n_back_trial.started,Intro.started,sound_1.started,key_resp.started,force_advance_2.started,audio_trigger_sent,text_iti_fixation.started,Intro.stopped,sound_1.stopped,audio_end_trigger_sent,text_iti_fixation.stopped,n_back_trial.stopped,phase_name,phase_display_name,phase_number,is_practice,participant_id,session,date,absolute_block_number,block_number_in_phase,n_back_level,block_type,trials_per_block,total_blocks_in_phase,trial_number_overall,trial_number_in_block,scorable_trial_number,is_baseline_trial,current_stimulus,target_stimulus,stimulus_frequency_hz,trial_type,is_match_trial,response_key,response_type,reaction_time_ms,reaction_time_s,correct,accuracy_binary,performance_category,hit,incorrect_rejection,miss_no_response_on_target,correct_rejection,false_alarm,no_response_on_non_target,running_accuracy,total_correct_so_far,scorable_trials_so_far,trial_onset_time,previous_stimulus_n1,previous_frequency_n1,previous_stimulus_n2,previous_frequency_n2,previous_stimulus_n3,previous_frequency_n3,num_responses,all_response_keys,all_response_times,iti_duration,iti_fixed_component,iti_jitter_component,stimulus_duration,total_trial_duration,response_period,response_time_into_iti,trials.key_resp.keys,trials.key_resp.corr,trials.force_advance_2.keys,Feedback_accuracy_RT.started,fb.started,rt_fb.started,Feedback_accuracy_RT.stopped,trials.key_resp.rt,trials.key_resp.duration,block_summary,block_final_accuracy,block_n_back_level,block_total_scorable_trials,block_total_correct,block_total_hits,block_total_incorrect_rejection,block_total_miss_no_response_on_target,block_total_misses,block_total_false_alarms,block_total_correct_rejections,block_total_no_response_on_non_target,block_hit_rate,block_false_alarm_rate,block_d_prime,Feedback_block.started,fb_2.started,force_end_of_routine_if_pressed_2.started,fb_sound.started,fb_sound.stopped,Feedback_block.stopped,block.force_end_of_routine_if_pressed_2.keys,text_countdown.stopped,exp_finished.started,text_instr.started,thank_you.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
15,0,15,None,['right'],1,None,[0.4067061249515973],[0.132692625047639],,5,0,5,0,0,0,0,0,,,,,15,0,15,0,549.042103499989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.0391814580071,549.042103499989,549.0519763746454,549.042103499989,549.042103499989,True,549.785258457996,549.7899108749698,549.8185389999999,True,551.5235832500039,551.5260927909985,main_2back,Main 2-back,6,0,385999_j_1.75,001,2026-02-04_14h54.40.994,6,1,2,2_back,60,1,16,16,14,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,406.71,0.4067,1,True,hit,1,0,0,0,0,0,1.0,14,14,2.4877619999460876,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,406.71,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,551.528333291004,551.5352292499738,551.5352292499738,551.7706757909618,[0.4067061249515973],[0.132692625047639],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
16,0,16,None,['left'],1,None,[0.8977127079851925],[0.11756366700865328],,5,0,5,0,0,0,0,0,,,,,16,0,16,0,551.7752777079586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.7723164579947,551.7752777079586,551.785312499622,551.7752777079586,551.7752777079586,True,552.5186051659985,552.5235460409895,552.5519850829733,True,554.2569632079685,554.2595242909738,main_2back,Main 2-back,6,0,385999_j_1.75,001,2026-02-04_14h54.40.994,6,1,2,2_back,60,1,17,17,15,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,897.71,0.8977,1,True,correct_rejection,0,0,0,1,0,0,1.0,15,15,2.4879167919862084,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,897.71,1.75,1.75,0.0,0.75,2.5,during_iti,0.1477,['left'],1,None,554.2617820409941,554.26858145796,554.26858145796,554.5045004159911,[0.8977127079851925],[0.11756366700865328],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
17,0,17,None,['left'],1,None,[0.7405814999947324],[0.1122727079782635],,5,0,5,0,0,0,0,0,,,,,17,0,17,0,554.5097378749633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.5063452909817,554.5097378749633,554.5188267076194,554.5097378749633,554.5097378749633,True,555.2519543329836,555.2569573329529,555.2853539579664,True,556.990190374956,556.9927564579993,main_2back,Main 2-back,6,0,385999_j_1.75,001,2026-02-04_14h54.40.994,6,1,2,2_back,60,1,18,18,16,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,740.58,0.7406,1,True,correct_rejection,0,0,0,1,0,0,1.0,16,16,2.487310833996162,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,740.58,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,556.9952318329597,557.0018095409614,557.0018095409614,557.2374689159915,[0.7405814999947324],[0.1122727079782635],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
18,0,18,None,['right'],1,None,[0.4972636249731295],[0.1336097909952514],,5,0,5,0,0,0,0,0,,,,,18,0,18,0,557.2418364579789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.2390599999926,557.2418364579789,557.2520320826482,557.2418364579789,557.2418364579789,True,557.9852541660075,557.9898312079604,558.0185526660061,True,559.7236880830023,559.7261774159851,main_2back,Main 2-back,6,0,385999_j_1.75,001,2026-02-04_14h54.40.994,6,1,2,2_back,60,1,19,19,17,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,497.26,0.4973,1,True,hit,1,0,0,0,0,0,1.0,17,17,2.487930042028893,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,497.26,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,559.7284469159786,559.735234999971,559.735234999971,559.9705774579779,[0.4972636249731295],[0.1336097909952514],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
19,0,19,None,['left'],1,None,[0.4749207919812761],[0.13901074999012053],,5,0,5,0,0,0,0,0,,,,,19,0,19,0,559.9767604999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.973744332965,559.9767604999943,559.9852336246443,559.9767604999943,559.9767604999943,True,560.7185897909803,560.7230094999541,560.7520249160007,True,562.4560347079532,562.4587737499969,main_2back,Main 2-back,6,0,385999_j_1.75,001,2026-02-04_14h54.40.994,6,1,2,2_back,60,1,20,20,18,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,474.92,0.4749,1,True,correct_rejection,0,0,0,1,0,0,1.0,18,18,2.487146125000436,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,474.92,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,562.4608187080012,562.468323582958,562.468323582958,562.7037641250063,[0.4749207919812761],[0.13901074999012053],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
20,0,20,None,['left'],1,None,[0.7255872919922695],[0.12423299998044968],,5,0,5,0,0,0,0,0,,,,,20,0,20,0,562.7076299159671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.705195165996,562.7076299159671,562.718254041629,562.7076299159671,562.7076299159671,True,563.4515466659795,563.4567677080049,563.4849262079806,True,565.1891608329606,565.1919442079961,main_2back,Main 2-back,6,0,385999_j_1.75,001,2026-02-04_14h54.40.994,6,1,2,2_back,60,1,21,21,19,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,725.59,0.7256,1,True,correct_rejection,0,0,0,1,0,0,1.0,19,19,2.4871116669964977,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,725.59,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,565.1940292500076,565.2015972500085,565.2015972500085,565.437153582985,[0.7255872919922695],[0.12423299998044968],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
21,0,21,None,['right'],1,None,[0.5574903329834342],[0.1284617500496097],,5,0,5,0,0,0,0,0,,,,,21,0,21,0,565.440873665968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.4384933330002,565.440873665968,565.451592832633,565.440873665968,565.440873665968,True,566.1848719579866,566.1902300000074,566.2182049579569,True,567.9222755829687,567.9249016660033,main_2back,Main 2-back,6,0,385999_j_1.75,001,2026-02-04_14h54.40.994,6,1,2,2_back,60,1,22,22,20,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,target,True,right,target_response,557.49,0.5575,1,True,hit,1,0,0,0,0,0,1.0,20,20,2.486744792026002,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,557.49,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,567.9269381249906,567.9349066659925,567.9349066659925,568.1702140409616,[0.5574903329834342],[0.1284617500496097],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
22,0,22,None,['right'],1,None,[0.6159442079951987],[0.12018470902694389],,5,0,5,0,0,0,0,0,,,,,22,0,22,0,568.1737643749802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.1715416659717,568.1737643749802,568.1848679166326,568.1737643749802,568.1737643749802,True,568.9182277499931,568.9182277499931,568.9515794999897,True,570.6562333749607,570.659047166002,main_2back,Main 2-back,6,0,385999_j_1.75,001,2026-02-04_14h54.40.994,6,1,2,2_back,60,1,23,23,21,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,target,True,right,target_response,615.94,0.6159,1,True,hit,1,0,0,0,0,0,1.0,21,21,2.4879563330323435,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,615.94,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,570.661162082979,570.6683668749756,570.6683668749756,570.9035411250079,[0.6159442079951987],[0.12018470902694389],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
23,0,23,None,['left'],1,None,[0.684501999989152],[0.12072745902696624],,5,0,5,0,0,0,0,0,,,,,23,0,23,0,570.908331582963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.9059901249711,570.908331582963,570.9182062496586,570.908331582963,570.908331582963,True,571.65156858298,571.6563868749654,571.684880707995,True,573.3891040830058,573.3917537909583,main_2back,Main 2-back,6,0,385999_j_1.75,001,2026-02-04_14h54.40.994,6,1,2,2_back,60,1,24,24,22,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,684.5,0.6845,1,True,correct_rejection,0,0,0,1,0,0,1.0,22,22,2.4872242090059444,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,684.5,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,573.3939321659855,573.4015473749605,573.4015473749605,573.6369204579969,[0.684501999989152],[0.12072745902696624],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
24,0,24,None,['left'],1,None,[0.5316392499953508],[0.11638233397388831],,5,0,5,0,0,0,0,0,,,,,24,0,24,0,573.6405745829688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.638303582964,573.6405745829688,573.6515684996305,573.6405745829688,573.6405745829688,True,574.3847650410025,574.3895569999586,574.4182110409602,True,576.1225633749855,576.1251536659547,main_2back,Main 2-back,6,0,385999_j_1.75,001,2026-02-04_14h54.40.994,6,1,2,2_back,60,1,25,25,23,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,531.64,0.5316,1,True,correct_rejection,0,0,0,1,0,0,1.0,23,23,2.4872622080147266,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,531.64,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,576.1272871659603,576.1348838749691,576.1348838749691,576.3703404159751,[0.5316392499953508],[0.11638233397388831],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
25,0,25,None,['left'],1,None,[0.7812429580371827],[0.11669754196191207],,5,0,5,0,0,0,0,0,,,,,25,0,25,0,576.3746107500046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.372276249982,576.3746107500046,576.3849004576371,576.3746107500046,576.3746107500046,True,577.1182457499672,577.1225602079649,577.1515899159713,True,578.85708745796,578.8597496660077,main_2back,Main 2-back,6,0,385999_j_1.75,001,2026-02-04_14h54.40.994,6,1,2,2_back,60,1,26,26,24,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,781.24,0.7812,1,True,correct_rejection,0,0,0,1,0,0,1.0,24,24,2.4885229999781586,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,781.24,1.75,1.75,0.0,0.75,2.5,during_iti,0.0312,['left'],1,None,578.8620441249805,578.8685728329583,578.8685728329583,579.1039367080084,[0.7812429580371827],[0.11669754196191207],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
26,0,26,None,['right'],1,None,[0.5644042089697905],[0.12715708301402628],,5,0,5,0,0,0,0,0,,,,,26,0,26,0,579.1090455829981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.1057819160051,579.1090455829981,579.1185914996352,579.1090455829981,579.1090455829981,True,579.8519049579627,579.856891250005,579.8853059999528,True,581.5903316659969,581.5928748329752,main_2back,Main 2-back,6,0,385999_j_1.75,001,2026-02-04_14h54.40.994,6,1,2,2_back,60,1,27,27,25,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,target,True,right,target_response,564.4,0.5644,1,True,hit,1,0,0,0,0,0,1.0,25,25,2.48803158296505,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,564.4,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,581.5951695829863,581.6018725409522,581.6018725409522,581.8373832500074,[0.5644042089697905],[0.12715708301402628],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
27,0,27,None,['left'],1,None,[0.5418465410475619],[0.14478941698325798],,5,0,5,0,0,0,0,0,,,,,27,0,27,0,581.84217041597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.8391630409751,581.84217041597,581.8519243326193,581.84217041597,581.84217041597,True,582.585338957957,582.5901827909984,582.6185632079723,True,584.3234406659612,584.3261050829897,main_2back,Main 2-back,6,0,385999_j_1.75,001,2026-02-04_14h54.40.994,6,1,2,2_back,60,1,28,28,26,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,541.85,0.5418,1,True,correct_rejection,0,0,0,1,0,0,1.0,26,26,2.4877698330092244,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,541.85,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,584.328568833007,584.3352923750062,584.3352923750062,584.5707160409656,[0.5418465410475619],[0.14478941698325798],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
28,0,28,None,['left'],1,None,[0.6355362499598414],[0.13687225000467151],,5,0,5,0,0,0,0,0,,,,,28,0,28,0,584.5766599999624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.5736270409543,584.5766599999624,584.5853031666522,584.5766599999624,584.5766599999624,True,585.3185587080079,585.3235903329914,585.3519522499992,True,587.0570547909592,587.0595424579806,main_2back,Main 2-back,6,0,385999_j_1.75,001,2026-02-04_14h54.40.994,6,1,2,2_back,60,1,29,29,27,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,635.54,0.6355,1,True,correct_rejection,0,0,0,1,0,0,1.0,27,27,2.487945624976419,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,635.54,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,587.061877332977,587.0685273749987,587.0685273749987,587.3049504999653,[0.6355362499598414],[0.13687225000467151],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
29,0,29,None,['left'],1,None,[0.5950659160153009],[0.12676508398726583],,5,0,5,0,0,0,0,0,,,,,29,0,29,0,587.3108606250025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.307256415952,587.3108606250025,587.3188374996573,587.3108606250025,587.3108606250025,True,588.0518923329655,588.0569364159601,588.0852095409646,True,589.7899801660096,589.7927462079679,main_2back,Main 2-back,6,0,385999_j_1.75,001,2026-02-04_14h54.40.994,6,1,2,2_back,60,1,30,30,28,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,595.07,0.5951,1,True,correct_rejection,0,0,0,1,0,0,1.0,28,28,2.48679599998286,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,595.07,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,589.7950854160008,589.8018856249982,589.8018856249982,590.0374332499923,[0.5950659160153009],[0.12676508398726583],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
30,0,30,None,['left'],1,None,[0.6140984169906005],[0.13701120798941702],,5,0,5,0,0,0,0,0,,,,,30,0,30,0,590.042736125004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.039700165973,590.042736125004,590.0519965416208,590.042736125004,590.042736125004,True,590.785299915995,590.7904152499977,590.8186442079605,True,592.5237259999849,592.5264436659636,main_2back,Main 2-back,6,0,385999_j_1.75,001,2026-02-04_14h54.40.994,6,1,2,2_back,60,1,31,31,29,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,614.1,0.6141,1,True,correct_rejection,0,0,0,1,0,0,1.0,29,29,2.4878908750251867,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,614.1,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,592.5289005829836,592.5353005409706,592.5353005409706,592.7705984580098,[0.6140984169906005],[0.13701120798941702],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
