thisN,thisTrialN,thisRepN,force_end_of_routine_if_pressed_5.keys,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,force_advance_2.keys,force_end_of_routine_if_pressed_2.keys,phase_loop.thisRepN,phase_loop.thisTrialN,phase_loop.thisN,phase_loop.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,info_loop.thisRepN,info_loop.thisTrialN,info_loop.thisN,info_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,exp_setting_logged,phase_0_name,phase_0_n_back_blocks,phase_0_trials_per_block,phase_0_num_blocks,phase_1_name,phase_1_n_back_blocks,phase_1_trials_per_block,phase_1_num_blocks,phase_2_name,phase_2_n_back_blocks,phase_2_trials_per_block,phase_2_num_blocks,phase_3_name,phase_3_n_back_blocks,phase_3_trials_per_block,phase_3_num_blocks,phase_4_name,phase_4_n_back_blocks,phase_4_trials_per_block,phase_4_num_blocks,phase_5_name,phase_5_n_back_blocks,phase_5_trials_per_block,phase_5_num_blocks,exp_num_phases,exp_iti_fixed,exp_iti_jitter_range,Information_about_block.started,text_2.started,force_advance.started,practice_indicator_sound.started,n_back_instructions.started,practice_indicator_sound.stopped,n_back_instructions.stopped,sound_to_match_if_0_back.started,sound_to_match_if_0_back.stopped,ir_zero_otherwise_press.started,text_2.stopped,ir_zero_otherwise_press.stopped,end_routine.started,press_to_continue_prompt.started,press_to_continue.started,Information_about_block.stopped,info_loop.end_routine.keys,info_loop.end_routine.rt,info_loop.end_routine.duration,info_loop.force_advance.keys,Countdown.started,text_countdown.started,force_end_of_routine_if_pressed_5.started,Countdown.stopped,block.force_end_of_routine_if_pressed_5.keys,n_back_trial.started,Intro.started,sound_1.started,key_resp.started,force_advance_2.started,audio_trigger_sent,text_iti_fixation.started,Intro.stopped,sound_1.stopped,audio_end_trigger_sent,text_iti_fixation.stopped,n_back_trial.stopped,phase_name,phase_display_name,phase_number,is_practice,participant_id,session,date,absolute_block_number,block_number_in_phase,n_back_level,block_type,trials_per_block,total_blocks_in_phase,trial_number_overall,trial_number_in_block,scorable_trial_number,is_baseline_trial,current_stimulus,target_stimulus,stimulus_frequency_hz,trial_type,is_match_trial,response_key,response_type,reaction_time_ms,reaction_time_s,correct,accuracy_binary,performance_category,hit,incorrect_rejection,miss_no_response_on_target,correct_rejection,false_alarm,no_response_on_non_target,running_accuracy,total_correct_so_far,scorable_trials_so_far,trial_onset_time,previous_stimulus_n1,previous_frequency_n1,previous_stimulus_n2,previous_frequency_n2,previous_stimulus_n3,previous_frequency_n3,num_responses,all_response_keys,all_response_times,iti_duration,iti_fixed_component,iti_jitter_component,stimulus_duration,total_trial_duration,response_period,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials.force_advance_2.keys,Feedback_accuracy_RT.started,fb.started,rt_fb.started,Feedback_accuracy_RT.stopped,block_summary,block_final_accuracy,block_n_back_level,block_total_scorable_trials,block_total_correct,block_total_hits,block_total_incorrect_rejection,block_total_miss_no_response_on_target,block_total_misses,block_total_false_alarms,block_total_correct_rejections,block_total_no_response_on_non_target,block_hit_rate,block_false_alarm_rate,block_d_prime,Feedback_block.started,fb_2.started,force_end_of_routine_if_pressed_2.started,fb_sound.started,fb_sound.stopped,Feedback_block.stopped,block.force_end_of_routine_if_pressed_2.keys,text_countdown.stopped,response_time_into_iti,exp_finished.started,text_instr.started,thank_you.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,0,2,None,['left'],1,[0.4602469580131583],[0.14481008297298104],None,,1,0,1,0,0,0,0,0,,,,,2,0,2,0,56.18167474999791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.17966041696491,56.18167474999791,56.19241087563957,56.18167474999791,56.18167474999791,True,56.92579949996434,56.93021920899628,56.95916645898251,True,58.16445312497672,58.16701458400348,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,3,3,3,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,460.25,0.4602,1,True,correct_rejection,0,0,0,1,0,0,1.0,3,3,1.988461125001777,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,N/A,N/A,1,left,460.25,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.4602469580131583],[0.14481008297298104],None,58.16908120899461,58.17581833398435,58.17581833398435,58.41102979198331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
3,0,3,None,['left'],1,[0.4558283750084229],[0.1453424579813145],None,,1,0,1,0,0,0,0,0,,,,,3,0,3,0,58.41576741699828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.413537958986126,58.41576741699828,58.42578095867454,58.41576741699828,58.41576741699828,True,59.15911020897329,59.16279154201038,59.19249720900552,True,60.39730829198379,60.399943791970145,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,4,4,4,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,455.83,0.4558,1,True,correct_rejection,0,0,0,1,0,0,1.0,4,4,1.9879099170211703,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,455.83,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.4558283750084229],[0.1453424579813145],None,60.40201704198262,60.40915333398152,60.40915333398152,60.64458037499571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
4,0,4,None,['left'],1,[0.45234012498985976],[0.15264799998840317],None,,1,0,1,0,0,0,0,0,,,,,4,0,4,0,60.64865504199406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.646117124997545,60.64865504199406,60.65912787564254,60.64865504199406,60.64865504199406,True,61.392496791959275,61.39668304199586,61.425848291954026,True,62.63152766699204,62.63411791698309,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,5,5,5,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,452.34,0.4523,1,True,correct_rejection,0,0,0,1,0,0,1.0,5,5,1.9887007910292596,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,452.34,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.45234012498985976],[0.15264799998840317],None,62.63779483397957,62.64231575001031,62.64231575001031,62.87850679195253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
5,0,5,None,['left'],1,[0.4306857499759644],[0.13339991704560816],None,,1,0,1,0,0,0,0,0,,,,,5,0,5,0,62.88337729196064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.88040787499631,62.88337729196064,62.89282716665572,62.88337729196064,62.88337729196064,True,63.62618899997324,63.63147612498142,63.659605583990924,True,64.86472195899114,64.86761345900595,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,6,6,6,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,430.69,0.4307,1,True,correct_rejection,0,0,0,1,0,0,1.0,6,6,1.9879262920003384,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,430.69,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.4306857499759644],[0.13339991704560816],None,64.8699967089924,64.87609570898348,64.87609570898348,65.11157499998808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
6,0,6,None,['left'],1,[0.3833919999888167],[0.12890162505209446],None,,1,0,1,0,0,0,0,0,,,,,6,0,6,0,65.11755283398088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1146343749715,65.11755283398088,65.12619683362233,65.11755283398088,65.11755283398088,True,65.85957479197532,65.86481408396503,65.8929352919804,True,67.09779462497681,67.10043179197237,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,7,7,7,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,383.39,0.3834,1,True,correct_rejection,0,0,0,1,0,0,1.0,7,7,1.987948584021069,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,383.39,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.3833919999888167],[0.12890162505209446],None,67.10280062496895,67.10944837500574,67.10944837500574,67.34482037497219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
7,0,7,None,['right'],1,[0.37131420796504244],[0.13593358302023262],None,,1,0,1,0,0,0,0,0,,,,,7,0,7,0,67.35080520896008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.34790758398594,67.35080520896008,67.35945883364572,67.35080520896008,67.35080520896008,True,68.092991124955,68.0977338749799,68.12628462497378,True,69.33223995898152,69.33495616697473,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,8,8,8,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,371.31,0.3713,1,True,hit,1,0,0,0,0,0,1.0,8,8,1.9890060420148075,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,371.31,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.37131420796504244],[0.13593358302023262],None,69.33819662500173,69.34228816698305,69.34228816698305,69.57837204198586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
8,0,8,None,['right'],1,[0.3626473750337027],[0.14601862500421703],None,,1,0,1,0,0,0,0,0,,,,,8,0,8,0,69.58291704196017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.58015070896363,69.58291704196017,69.592881416673,69.58291704196017,69.58291704196017,True,70.3262463749852,70.33104291697964,70.35961837496143,True,71.56410570896696,71.56680112500908,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,9,9,9,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,362.65,0.3626,1,True,hit,1,0,0,0,0,0,1.0,9,9,1.9873489580349997,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,362.65,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.3626473750337027],[0.14601862500421703],None,71.56937758397544,71.57615004200488,71.57615004200488,71.81164416699903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
9,0,9,None,['right'],1,[0.3583203330053948],[0.11569820897420868],None,,1,0,1,0,0,0,0,0,,,,,9,0,9,0,71.81602179200854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.81339291698532,71.81602179200854,71.82623925066243,71.81602179200854,71.81602179200854,True,72.55966720898869,72.56442708399845,72.592966666969,True,73.79737516696332,73.80013112496817,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,10,10,10,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,358.32,0.3583,1,True,hit,1,0,0,0,0,0,1.0,10,10,1.9874165420187637,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,358.32,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.3583203330053948],[0.11569820897420868],None,73.80258329201024,73.80959287495352,73.80959287495352,74.04473195900209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
10,0,10,None,['left'],1,[0.3154750840039924],[0.13497445796383545],None,,1,0,1,0,0,0,0,0,,,,,10,0,10,0,74.04945537500316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.04658579197712,74.04945537500316,74.05945612566235,74.04945537500316,74.04945537500316,True,74.79296916699968,74.79746362497099,74.82628445897717,True,76.03064720897237,76.03333966695936,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,11,11,11,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,315.48,0.3155,1,True,correct_rejection,0,0,0,1,0,0,1.0,11,11,1.987555457977578,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,315.48,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.3154750840039924],[0.13497445796383545],None,76.03578516695416,76.04282516700914,76.04282516700914,76.27807299996493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
11,0,11,None,['left'],1,[0.2974501659628004],[0.16767679201439023],None,,1,0,1,0,0,0,0,0,,,,,11,0,11,0,76.28240170900244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2798862089985,76.28240170900244,76.29278720863319,76.28240170900244,76.28240170900244,True,77.02621412498411,77.02621412498411,77.05958254198777,True,78.26390733395237,78.26665687497007,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,12,12,12,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,297.45,0.2975,1,True,correct_rejection,0,0,0,1,0,0,1.0,12,12,1.9875354579999112,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,297.45,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.2974501659628004],[0.16767679201439023],None,78.26932679198217,78.2761226669536,78.2761226669536,78.51155004196335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
12,0,12,None,['right'],1,[0.4750368329696357],[0.11550429201452062],None,,1,0,1,0,0,0,0,0,,,,,12,0,12,0,78.5160692089703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.51334183395375,78.5160692089703,78.5261924586414,78.5160692089703,78.5160692089703,True,79.25941504200455,79.26450783398468,79.29296274995431,True,80.49760458397213,80.50029379199259,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,13,13,13,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,475.04,0.475,1,True,hit,1,0,0,0,0,0,1.0,13,13,1.9877457919646986,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,475.04,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.4750368329696357],[0.11550429201452062],None,80.50279762496939,80.50949312496232,80.50949312496232,80.74512149998918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
13,0,13,None,['right'],1,[0.4005663330317475],[0.11342391697689891],None,,1,0,1,0,0,0,0,0,,,,,13,0,13,0,80.74979962495854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.74687795899808,80.74979962495854,80.75970054162123,80.74979962495854,80.74979962495854,True,81.49293812498217,81.49784858396742,81.52617554197786,True,82.73098187497817,82.73360633396078,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,14,14,14,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,400.57,0.4006,1,True,hit,1,0,0,0,0,0,1.0,14,14,1.9875640830141492,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,400.57,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.4005663330317475],[0.11342391697689891],None,82.73611925001023,82.74280241696397,82.74280241696397,82.97809716698248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
14,0,14,None,['right'],1,[0.36571091698715463],[0.12133379199076444],None,,1,0,1,0,0,0,0,0,,,,,14,0,14,0,82.98256920900894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.9799219169654,82.98256920900894,82.99275083362978,82.98256920900894,82.98256920900894,True,83.72632837499259,83.73082195897587,83.75967979198322,True,84.9642427089857,84.96683008398395,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,15,15,15,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,365.71,0.3657,1,True,hit,1,0,0,0,0,0,1.0,15,15,1.9877905420144089,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,365.71,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.36571091698715463],[0.12133379199076444],None,84.96930474997498,84.97614366700873,84.97614366700873,85.21157533396035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
15,0,15,None,['left'],1,[0.33442662499146536],[0.1802838749717921],None,,1,0,1,0,0,0,0,0,,,,,15,0,15,0,85.21599195897579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.21331550000468,85.21599195897579,85.22622033366157,85.21599195897579,85.21599195897579,True,85.9596068339888,85.96430979197612,85.99299895897275,True,87.19765845895745,87.20033529197099,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,16,16,16,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,334.43,0.3344,1,True,correct_rejection,0,0,0,1,0,0,1.0,16,16,1.9877139999880455,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,334.43,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.33442662499146536],[0.1802838749717921],None,87.20299833395984,87.20951841695933,87.20951841695933,87.44486145896371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
16,0,16,None,['right'],1,[0.335264208028093],[0.13137499999720603],None,,1,0,1,0,0,0,0,0,,,,,16,0,16,0,87.44929045898607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.44662566698389,87.44929045898607,87.45943762566118,87.44929045898607,87.44929045898607,True,88.19286295899656,88.1978989589843,88.22626512497663,True,89.43085524998605,89.43369033397175,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,17,17,17,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,335.26,0.3353,1,True,hit,1,0,0,0,0,0,1.0,17,17,1.9876159169944003,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,335.26,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.335264208028093],[0.13137499999720603],None,89.4361712919781,89.44288774998859,89.44288774998859,89.67811433400493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
17,0,17,None,['left'],1,[0.39774208300514147],[0.13502237503416836],None,,1,0,1,0,0,0,0,0,,,,,17,0,17,0,89.68388237495674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.68104712496279,89.68388237495674,89.69280383363754,89.68388237495674,89.68388237495674,True,90.4262591250008,90.43091287498828,90.45962312497431,True,91.66397279198281,91.66680804197676,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,18,18,18,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,397.74,0.3977,1,True,correct_rejection,0,0,0,1,0,0,1.0,18,18,1.9876377920154482,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,397.74,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.39774208300514147],[0.13502237503416836],None,91.66928154201014,91.67611520900391,91.67611520900391,91.9115611249581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
